"","n11","n22","sig13","sig23","sig_y3","basemu3","shift3","alphas3","betas3","tau3","gammas3","outcome_model4","n14","n24","sig14","sig24","sig_y4","basemu4","shift4","alphas4","betas5","tau5","gammas6","outcome_model6","n16","n27","sig18","sig28","sig_y8","basemu8","shift9","alphas9","betas9","tau9","gammas10","outcome_model10","n111","n211","sig111","sig212","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1rcal","tau1naive","tau1oracle"
"76","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0297645832190596,0.0722155743011543,0.0556504760248191,0.102285116102782,0.101393800200638,0.0877111369598205,0.0560204041315906,0.102885887848018
"77","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.117267043639671,0.149845115753337,0.073325601233827,0.111959485474241,0.163096379536483,0.113210428930759,0.0749467415612251,0.106851332746484
"78","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.070923084980658,0.0814894384746103,0.105713744978301,0.115225172741398,0.0833635939014132,0.107077775652748,0.105390374176372,0.121440735895397
"79","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.159851159709393,0.102822894470121,0.195506911270181,0.105283542785224,0.0935337062456242,0.0680776185317094,0.186030419076037,0.0860516828255408
"80","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.120845452926699,0.105049116123462,0.142095451686994,0.127472625994758,0.127302948212891,0.120391568936213,0.142701731734523,0.122749629420641
"81","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",-0.0610974891670601,0.113774565928311,-0.0611562492684884,0.113102841509102,0.101973637580829,0.111876928697174,-0.062758888720388,0.102176320515089
"82","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.113315351566997,0.135487080726347,0.120726279312767,0.148209633353902,0.133133036005057,0.141745443493409,0.117381993407382,0.139396158012535
"83","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0850299086496558,0.0994992453665871,0.0681597242568568,0.0926381923506331,0.100910103377003,0.0863227068234085,0.0721308800172463,0.0804755956388237
"84","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",-0.0585680679975982,0.0674381172567871,-0.0215418896775657,0.132472743343747,0.117530639996648,0.123810108233247,-0.0213953517574639,0.114018738339179
"85","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0767002218485588,0.145093915754258,0.067924129460613,0.158711583378099,0.152480708593302,0.152936958085959,0.0642386712509056,0.150139144922894
"86","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",-0.0815578302205693,0.041505466559728,-0.0360723329043387,0.113641185543588,0.0571948811246881,0.0842100831421216,-0.0377990417234799,0.100357494206161
"87","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.102558036565444,0.099650461546352,0.107955206872224,0.108858692445981,0.1027330952312,0.101794933909717,0.108658183956479,0.0943973896248202
"88","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.138542134356466,0.1231193549919,0.138544905020978,0.121648744616983,0.117783733492306,0.0990754613638889,0.141286427613188,0.11641532277506
"89","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0872031606193022,0.0999592238447156,0.118111452954339,0.127944879869448,0.0950873152714643,0.103045346119304,0.117263817405787,0.128563547627132
"90","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.187348175810875,0.157078613077293,0.180416003117552,0.141003944604222,0.153675862132109,0.0903741885435948,0.176433904015602,0.119174392473575
"91","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.00934025609963474,0.0686012647356465,0.0311910417935572,0.114827761827026,0.0770805230196142,0.102620472195253,0.0317123979364944,0.0909345350914151
"92","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.128150615953372,0.116767299246259,0.134057165375215,0.119203763898987,0.107876805040005,0.120925364483667,0.134315357830294,0.119106907979095
"93","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.063529563717562,0.10208983592638,0.0319077293306087,0.0965150600853502,0.117791975168423,0.062542423746372,0.0304894682113431,0.0764840603313683
"94","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.163198130476144,0.148307854174938,0.155762745944433,0.139483459619339,0.157840610571035,0.135077530220036,0.155384029825727,0.144397392871138
"95","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.016707244487097,0.0701497952058951,0.116843171542359,0.174086626371524,0.179286385651696,0.151338803838892,0.114254795908285,0.154925463044756
"96","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.168364271075079,0.152136299511489,0.167158363331243,0.144249330160375,0.144028445417133,0.137006379877573,0.16591143651402,0.142320953375246
"97","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0887476122236105,0.137927721074496,0.0964346788658086,0.157519285125841,0.160132145640549,0.166176601068295,0.0936324475729569,0.139268107734861
"98","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.216263872618135,0.101362131564281,0.23583679630863,0.091042809142108,0.0799631318438123,0.0759398773985967,0.236491278860775,0.0842545621695779
"99","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.176707331079815,0.177743687123116,0.150033152573026,0.150655952253707,0.162259865506701,0.154087220121944,0.148407739007844,0.139730335815615
"100","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.126809889049635,0.11137988467353,0.143285246484749,0.118215468966136,0.114056611171425,0.0984777724498322,0.143102575814879,0.109195327648519
"101","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0269433960240201,0.0908119898671287,0.0559655249009012,0.126720745764041,0.0890291564391817,0.114164136517082,0.0541561172721995,0.103903406839727
"102","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0630044890147501,0.101335193535733,0.0642936490582217,0.112060909311904,0.116893016261338,0.106335937835343,0.0650694792329657,0.102538000358926
"103","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.110350436791995,0.105213283091906,0.11101825346442,0.098884496462763,0.102776191082708,0.0807716939868623,0.102399919048257,0.0804586124992044
"104","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.105155011255915,0.108590075386459,0.0968697370023626,0.105584644414335,0.105736709458073,0.0921060771650257,0.0980152942516726,0.100046963819638
"105","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.147904334503106,0.134811181074894,0.119501696880642,0.10496051507483,0.121840342143599,0.0928088023503096,0.121406256347607,0.095580160458453
"106","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.128029052466179,0.0775643425787101,0.159274432844266,0.102053846155348,0.0821723680834324,0.0856770537489053,0.159484108660416,0.0926514248161674
"107","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.00737963368548014,0.119601117142653,0.00303886943291131,0.126943132688924,0.125442004500612,0.127016265051013,0.00106370205558783,0.117625397337613
"108","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.112243462054802,0.119865679596125,0.112314493177921,0.122436757653799,0.123744386656551,0.124392637414214,0.114203564744915,0.101257371299179
"109","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0669036322671745,0.0734933862214649,0.10472003407852,0.114126543369283,0.101796514314572,0.10204268928166,0.11185583797567,0.0992641219807167
"110","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0420241935358434,0.0875931157455537,0.0417023246294863,0.111754574019078,0.109453948053219,0.0939076929052121,0.0353018064207206,0.0944245813279419
"111","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0580191881257382,0.107055131873322,0.0715413969613288,0.102659915890196,0.0884888812767256,0.0973433468153149,0.0637565875923951,0.101119952043133
"112","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0901375061751249,0.081276824922102,0.101259912497196,0.094046707208144,0.0835564067502172,0.0530023172802521,0.100832030947628,0.0826816945180315
"113","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.110758419100125,0.111020984321902,0.102800692276383,0.10318033979957,0.110302300354528,0.0911941324490866,0.103281611878617,0.0925360279179157
"114","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0627242010466047,0.0896883513018403,0.0988512348668833,0.125735466970182,0.106856418095307,0.0895637000769001,0.0981819764638227,0.12023288448422
"115","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.172702615052498,0.0882666292676666,0.211082710558494,0.123814976042312,0.108132156090484,0.107723994095396,0.211316788821085,0.119739584491584
"116","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.105984512580509,0.101464790709541,0.119768273589445,0.114539986810741,0.0956731428800482,0.0963689210111769,0.121887930005177,0.0984280190156786
"117","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0466907343765067,0.0837533008840045,0.0491607177583534,0.0941107713411048,0.0787789540803944,0.0653475676489991,0.0520721121031698,0.088036667025113
"118","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.115624709808582,0.114539770729353,0.130450369852216,0.134476870714098,0.125830587423634,0.130113470346442,0.133656664393192,0.130561831554124
"119","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.140719772000526,0.12005655234818,0.159070940069337,0.129090612065337,0.113372095364006,0.122549494315547,0.157347069062767,0.110114596829993
"120","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.218575621907298,0.102266759031085,0.235200213002514,0.11809897801445,0.129473736889824,0.0978687642066746,0.236087392240298,0.106682974533274
"121","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0208587996571991,0.0526903209644717,0.0815683444439459,0.12788865028268,0.0913374636719674,0.126407960629504,0.0835225572956,0.116044159922386
"122","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0684621579795684,0.108939497596045,0.0836179127086113,0.119897682390949,0.119572207411713,0.118645593250124,0.0841907007002275,0.102578677831659
"123","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0358620345670826,0.0905438616344712,0.0533705750206797,0.121024899496533,0.102188881928469,0.113309471762646,0.0565512269562043,0.113355867496085
"124","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.122076836826621,0.114931693756053,0.131961329279673,0.123619079003137,0.120347276158886,0.111510959955015,0.131981314579755,0.108572270789899
"125","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0948893152111823,0.111038104294744,0.101880113588559,0.122903567149669,0.115289244672277,0.11555859089636,0.102812987136596,0.120149299180281
"126","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0801519063498954,0.0863266267160361,0.0951865453192063,0.105350385441591,0.103161378404976,0.0950998667112097,0.0976000477569415,0.094823814790137
"127","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0381656433328038,0.0791148140470679,0.0630535111329971,0.107351493954995,0.08064894232298,0.106637733199259,0.0608567028161809,0.0904121591547626
"128","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.148023214266922,0.163125034424714,0.093640156730744,0.128289483536154,0.117179013897456,0.117966878015524,0.0937279242398036,0.111135666836349
"129","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0549206732097883,0.0870374246796165,0.0701981016444884,0.106226479133336,0.100974962716533,0.0935566358961926,0.0732182559576391,0.0954955177600788
"130","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.147725797010559,0.138581240237522,0.12126674176954,0.109117717342781,0.116360914157673,0.0810613816964281,0.120005593476293,0.095091457888041
"131","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.004692317184621,0.107512048208877,0.0201296725825025,0.12209963858416,0.114649236911655,0.109513362655341,0.0200344964804617,0.117767680738878
"132","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0901931189610047,0.103954983965429,0.0960515615064562,0.111403633527808,0.101200883290802,0.100528128304791,0.0962170701646274,0.10350120421329
"133","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0699495369783644,0.11305050731535,0.0923556823685648,0.138731241695028,0.116726738793026,0.122850431426108,0.0920013266990983,0.12362297404421
"134","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0768555172507997,0.0879793331752026,0.0759803781562043,0.0919728026821165,0.0924077218403358,0.0923845631966486,0.0767520721106527,0.0808083560007016
"135","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.116614898018066,0.118537783667479,0.113696299983065,0.115424224807004,0.109408677634614,0.116906714792949,0.112988199499277,0.104956672965725
"136","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.143117320917852,0.0935069819175565,0.163268488431765,0.0993421292713573,0.0947536077450296,0.0866902494157101,0.163449327613045,0.0815268064091768
"137","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.113273314421316,0.0704584289588677,0.147159797307934,0.0920898853630634,0.0611748836423037,0.0761203625652068,0.146813569184252,0.0887177619313397
"138","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.219800555247276,0.117045156516646,0.221602724293719,0.118221141182438,0.127824672842205,0.102931850562347,0.221965745894915,0.108467426483574
"139","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.00877609969499209,-0.00296675930261059,0.105443511476139,0.0991382196177952,0.0454456546637938,0.0841439727274321,0.106835084593287,0.084090354810881
"140","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.131158325041593,0.0927122005912746,0.157467291050261,0.116371289336387,0.107411745954573,0.10715479714501,0.157222970259879,0.112735946118499
"141","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.125750554538917,0.100933969406478,0.132961045973977,0.108142673190332,0.105193299921437,0.104636163493091,0.13298459008041,0.0979436438234238
"142","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0814535285981869,0.124104953839781,0.0687793538915374,0.126651508300266,0.130245767308925,0.124946722931581,0.0684148678607879,0.112737102968657
"143","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.102221788421864,0.125175570066772,0.0906411370904517,0.106892945357121,0.087568959566104,0.110686209312832,0.0904405395350599,0.0939689246416645
"144","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.177856917987143,0.107329171386992,0.200586105385259,0.118401989144876,0.118726190745148,0.120014886886896,0.200974757416981,0.113020979492437
"145","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.209291234909822,0.12629158826751,0.204832717749205,0.117487831110106,0.116571168200382,0.093315620024251,0.204874654097678,0.0993877921258634
"146","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.160625545985884,0.109725629251427,0.157188618532281,0.098985225746074,0.111821183052682,0.0880547246049716,0.158128699013371,0.0839714172259942
"147","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.148089323782887,0.094479023787413,0.170338848095122,0.103610298200788,0.0961578882242515,0.0915168374829306,0.169028308757007,0.0869049383164185
"148","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0669554177445709,0.102944942618367,0.0949434316016162,0.140079825606529,0.119931590813035,0.148001662750724,0.095863642001847,0.143316607835962
"149","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.176255566394051,0.12646085633901,0.176523244930228,0.106200645869186,0.11082083187939,0.0877184889898233,0.176702945218128,0.0969077043711491
"150","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.0370879140422933,0.083615322142972,0.0373294621399312,0.105255086132139,0.0968909577899191,0.0975352026620117,0.041287221866199,0.0885732588251715
"151","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.158081770032902,0.103814482602914,0.176397274382555,0.115377578772942,0.11033950915064,0.109081321530012,0.177050693222514,0.101939438508725
"152","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","binary",0.157562842099576,0.126896132707843,0.157725594177324,0.124585558080897,0.128578090166904,0.12504372810051,0.161495627802244,0.111561288966095
