"","n","rho","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","sens","spec","outcome_model","error_systematic","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle","tau1cvgen","var1hat","var1tilde","var1oracle","var1naive","var1mime","var1mimeunc"
"61","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.829247037274008,0.880721188795879,0.682589216512177,0.598232674469284,0.87666309604779,1,0.682547415943286,1.00347402131681,0.922800963082921,0.0153356645277952,0.0092328564446466,0.00330454161354175,0.00187977673407118,0.00820447354604698,1
"62","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.813578796354674,0.833335826575658,0.700266184959522,0.63909053591211,0.968078591442051,1,0.700591489747358,0.900263282814581,0.87531359749632,0.0153955801070732,0.0122396814916568,0.00268954077595013,0.00174162757280793,0.00755525998325714,1
"63","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.672212093819397,0.685470643377177,0.683422499165163,0.747898579139378,0.959372666876215,1,0.683512012605687,0.987614406625003,0.749221177422477,0.0435983879085508,0.0149794871676206,0.00240365770732792,0.00178247080599762,0.00857638738391511,1
"64","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.916748807055668,0.945810101116139,0.746217959788641,0.690420408723672,1.02507367498199,1,0.74647379787846,1.02716696643142,0.963254739756117,0.0224062167726006,0.0162759417950642,0.00212401128496053,0.00176719601462356,0.0158225668495727,1
"65","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.10835005571929,0.974394719986534,0.739735653965405,0.938720974442099,0.980430806791822,1,0.739592851466015,0.987941823565997,0.992088902542556,0.0158738527363342,0.00898091478745403,0.00187764835748262,0.00172621972632201,0.0140013241977785,1
"66","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.590156521944845,0.772121578454112,0.6901429875767,0.435290549008804,0.866509966612623,1,0.690018878736349,0.899703386316835,0.729795286011754,0.0173013475371718,0.00916921884361978,0.00233134764321545,0.00168915972449821,0.0105410439585681,1
"67","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.10859585030236,1.12224672499072,0.617222667252173,0.609339830660366,1.05503823845088,1,0.617305873451423,0.961649164138851,1.11243506644355,0.0179259964684759,0.0129382012051511,0.00238129756653014,0.00173458592058676,0.00501436944854632,1
"68","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.03937297665542,0.997679898421141,0.70273956497793,0.756884822136214,0.975791047784224,1,0.702786563974412,1.0250055082776,1.01553673218171,0.0198910833606867,0.0112449314020794,0.00221853039883731,0.0017510268567196,0.00697919219097132,1
"69","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.885946967622983,0.967258705997763,0.750650565515208,0.641073152900077,0.945756888623312,1,0.750699684958135,0.96066552708712,0.954658845212052,0.0204165977053785,0.0130704912904388,0.00251957870804411,0.00173872852476709,0.00823037887820311,1
"70","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.910146042562374,0.962961277434408,0.766800805597006,0.674544417862862,1.10041740947654,1,0.766793429799362,1.05321703782643,1.01967380461914,0.0309128702232334,0.0322518994143685,0.00189401107137096,0.00179144205965144,0.0114717397882216,1
"71","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.770857348507197,0.850280875929737,0.677426635061273,0.560881148701751,0.841105345918338,1,0.677433793777668,1.0301068685818,0.843440792621974,0.0201964433160028,0.0132673433686449,0.00257636115123712,0.00180339366954101,0.00426201953144732,1
"72","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.13896501308063,1.06809275939802,0.661415906322362,0.766539456758644,1.04581654216711,1,0.661151613792816,0.986825780050655,1.08692062112791,0.0155471127095681,0.00961517207212917,0.00175809488531589,0.00164139593476566,0.00906335724517405,1
"73","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.07076542011465,1.0126545858315,0.671926636813655,0.7661516390705,1.00853176557472,1,0.672134829310767,0.933232997970957,1.03714467625916,0.0153990557141475,0.00900352257186817,0.00236739774812766,0.00182788050126526,0.00480077226331099,1
"74","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.871533361765169,0.832580417785619,0.712213977377695,0.767094107328317,0.924609895315591,1,0.712015513557317,0.968098659932921,0.842358572034762,0.0189233634071045,0.0100199363325931,0.00199247368788614,0.00187644987594864,0.00831480959646899,1
"75","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.860076776691143,0.945964476865289,0.645254646230614,0.46059700128318,0.981489003801276,1,0.645346690178379,0.999875080924649,0.875421683088437,0.0165901682567353,0.0132570992664118,0.00201720635158689,0.0017350048375137,0.00523227956514072,1
"76","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.717762672788158,0.831875882485668,0.67021614483104,0.472926770067378,0.885732378886667,1,0.67015336803195,0.98067743080175,0.865983020873672,0.0166775561011319,0.0113545888210195,0.00182422433489314,0.00174777286320087,0.00755099920802674,1
"77","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.832386910648427,0.923123355143773,0.73212516754585,0.597008722720604,0.973514501553104,1,0.732204557863078,1.00320262469421,0.904292804489054,0.0192013340348767,0.0115858890534197,0.00198215449565284,0.0017703626446717,0.00641418129773631,1
"78","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.11568981999926,1.03438028305227,0.662194989972326,0.790519230341152,1.08792898157271,1,0.661968750185496,0.941463442860899,1.02198073648105,0.0175705392174925,0.0129419523127098,0.00196984613979641,0.00173532290075419,0.0107619438177273,1
"79","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.892828231934899,0.831161314068321,0.593544152286285,0.709234086771691,0.832286603690495,1,0.594233452272746,0.878324057017225,0.854131612475188,0.0192924597371514,0.0110066350969749,0.00213884949924708,0.00179919723542275,0.00982102356161518,1
"80","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.937056811624092,0.968969197460507,0.697874578806925,0.662330387858393,1.0093716429608,1,0.697669907282722,0.974586791611998,0.93096047164644,0.0171738921129597,0.0109942166479562,0.0018456550242451,0.00175559692539973,0.00372457803393304,1
"81","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.05023089798658,1.074474440577,0.762778731317536,0.717061360750423,1.1286883516162,1,0.762693994997574,1.05382673470683,1.11072458659567,0.0185576657124632,0.0134672653455733,0.0016839806121802,0.00171319424197936,0.0102342394275059,1
"82","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.01463256250185,0.876274375047738,0.731832835717643,0.902714356599675,0.905704991446929,1,0.731876913426902,0.968500838695866,0.919044668190334,0.0264455974521553,0.0153034240226911,0.00198101391567983,0.00175112299393306,0.00706559046732867,1
"83","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.950528219876706,1.11724010623853,0.761373550970133,0.470536357609778,1.19776437164231,1,0.761174078661476,1.11931754373382,1.10883004797441,0.0173740893607301,0.0123281167201966,0.00219026127696572,0.00180159605924631,0.00504340846981738,1
"84","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.876463200211378,0.920448913052788,0.695797978424555,0.641160799882906,1.05628672177622,1,0.696262792184011,0.997235736133282,0.900889568301214,0.0170044634167208,0.00840291495063025,0.00312632004917311,0.00178597538461992,0.0151453137744681,1
"85","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.823275012568234,0.934848171460312,0.698738823043171,0.526919603737283,1.00081281838784,1,0.699018769087586,0.985280841442509,0.858635508566597,0.0152667983735442,0.00877603526499523,0.00201263496983513,0.00177378045048201,0.00601719487739703,1
"86","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.963602040603863,0.973096891662444,0.697888996868097,0.685643016362138,1.0596300712059,1,0.69753426679339,1.03123188732661,0.980782792682801,0.016772175120568,0.0095760262565038,0.00250399863337818,0.00176572103364828,0.00583212058653775,1
"87","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.13380075327755,1.12017368139253,0.700848851150666,0.724784162220186,1.04763813204434,1,0.700852529374379,1.01322852279302,1.06079474031762,0.0197936826049773,0.00857944703480826,0.00267491138073878,0.00178403635524684,0.0038501632850575,1
"88","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.905764706123117,0.891477211596832,0.704843565318633,0.723621746054761,0.952344389477369,1,0.704859548132407,0.988675682850523,0.860517464750317,0.0188623547851361,0.0117047722681409,0.00218971746390952,0.00186638611472099,0.00819792224749082,1
"89","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.765394603396894,0.844318515966944,0.696207981395838,0.607369545138409,0.885119800719272,1,0.696339236409915,0.965426537257448,0.861356414257713,0.0204474085725988,0.0110886479165266,0.0023584861100368,0.00179244465662862,0.00782675470471534,1
"90","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.913484733293103,0.892488276732265,0.722816717484948,0.75025431321247,0.871369016024966,1,0.722276649653767,0.941598737550118,0.887772261920905,0.0178831361212556,0.00851061972254608,0.00279490287086268,0.00183189871128857,0.00445051022057371,1
"91","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.917606180652022,1.0150559181623,0.751846747410803,0.610579332362481,0.984042884759363,1,0.751759180104059,1.02643713317192,0.989977860734754,0.0183596365133186,0.0106687534386363,0.00199099690850772,0.00183920525562537,0.0199106062684823,1
"92","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.15053015141927,1.06238168319163,0.761285479224556,0.943698265992501,1.01197993149428,1,0.7613130659939,0.984868622606153,1.13932067159328,0.0131779782697789,0.00941245454178851,0.00194891198815113,0.00164573175398802,0.0124864884361707,1
"93","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.940773341264043,0.975856359369659,0.656933779859499,0.599748433595747,1.05022136344833,1,0.656871730741999,0.979046965178757,0.985975527048983,0.0164001272280276,0.010447703898875,0.00204683007609702,0.00176402387734183,0.00760640928018141,1
"94","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.932267288071594,0.949006314218075,0.638578081020589,0.627755923048232,0.916875031490716,1,0.638664207828404,0.993239094952563,0.924406233329061,0.0231844437470288,0.0138852643179734,0.00173694550025405,0.00166023039308581,0.0114003536718249,1
"95","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.775760716373672,0.944161497609747,0.806859091720557,0.515408088233429,1.05596490415034,1,0.806839274168424,1.01856178355638,0.900557849344318,0.0157208242086279,0.0108243499329669,0.0030589072179173,0.00176941792061315,0.00399634260761703,1
"96","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.938530628124182,1.00204536936005,0.653298242838468,0.548905399407167,1.01816874883783,1,0.653097130411582,0.984161313569533,0.938626338628941,0.0163602139347132,0.0107655110334259,0.00246150601212465,0.00181502585759919,0.00575538576060157,1
"97","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.935259287519211,0.948089674291313,0.727061827041409,0.683312547415122,1.0385652026801,1,0.727069324125976,1.02378229556271,1.00577718935316,0.0332041486926146,0.0256620980064774,0.00229420904300519,0.00179416250304386,0.00728508951027526,1
"98","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.878643502296286,0.876094603934375,0.603506893711105,0.611311637992717,0.924408021180162,1,0.603568534303822,0.932853937342527,0.909006650486929,0.0169105756297383,0.00987442184305303,0.00177014975897466,0.00174035124642542,0.00474118085334324,1
"99","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.00516223400078,1.08849071754941,0.734510769583583,0.603996774681823,1.08657769734019,1,0.73453837021421,1.0044189686222,1.06304650043036,0.0204536977896227,0.0120773748774478,0.00239859057081004,0.00177666070382948,0.00800841797510986,1
"100","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.984113787943413,1.01357818435868,0.730793222715091,0.669171010838113,1.12083017786185,1,0.730612266654462,1.0335053754669,1.04833219918607,0.0198188013465381,0.0136969617497386,0.00369668687805124,0.00179689094328866,0.0102447464397124,1
"101","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.800061239948226,0.890794817700784,0.725090194197093,0.582578079865061,0.903918425464228,1,0.72487065737339,1.00487284604651,0.865999571233113,0.0172574951803671,0.0100563132293568,0.00272003709966803,0.00189605913685163,0.0086098120241806,1
"102","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.929091448637926,1.05083369595171,0.719202503080671,0.522086011304067,1.04472382408085,1,0.719218140451691,0.946003878465327,1.03608146601897,0.0158042002603393,0.009697877412237,0.00206810515610707,0.0018441951204474,0.00722840448395916,1
"103","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.852242196501445,0.903726429812666,0.746365025150701,0.683999574071612,0.954635329599852,1,0.746183483796222,1.02785732420245,0.94317869172433,0.0243018934740375,0.0135336074086331,0.00207237700066327,0.00186104010725526,0.00505072707646096,1
"104","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",1.03691581811831,1.00596992838478,0.738846699136099,0.782245261874582,0.986039023670849,1,0.737619155109826,1.0388206455762,0.976512048381902,0.0179784221479595,0.0109275481851271,0.00211181025477576,0.00206569191703572,0.0101430783569697,1
"105","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",1.17690621108567,1.0907650442162,0.784126377010425,0.914402420821362,0.995482531088148,1,0.78431112986156,1.06277534265694,1.10474978759875,0.0168804095263672,0.00893727646670522,0.00223266313337763,0.00185500105622672,0.00338368213508632,1
"106","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.791175475768417,0.918125782556224,0.817321812633847,0.641487336697932,1.0304240687827,1,0.817192483578197,1.05431706768481,0.9153210552685,0.0203392028026945,0.0117615858270825,0.00193139621844543,0.00187327878355928,0.00667819939173927,1
"107","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.937389065047785,0.955708512750723,0.75537309030987,0.726822559141176,1.00384312282942,1,0.754222228613805,1.03131648854407,0.910348326941871,0.0180223000615969,0.00952528772851055,0.00254517090167298,0.00192125602279628,0.00883914613177612,1
"108","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.904904968889273,0.999497496549783,0.774896312352651,0.740047238145775,0.957609851728066,1,0.772904580168603,0.977926539295625,0.86842159978496,0.0652505128762359,0.0482932006177857,0.00241100558813538,0.00187167715149988,0.00798195745114443,1
"109","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",1.11493955165984,1.08961498804341,0.790771731429006,0.820152885903374,1.04355756370207,1,0.790834716954215,1.03451488427195,1.09281886047297,0.0182708982134742,0.0078260904917337,0.00187741994438194,0.00184169614688793,0.00432287478489196,1
"110","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.846514491545206,0.891938114039634,0.747872974323247,0.691495434494435,0.872480218162291,1,0.747795297268999,0.993240490169461,0.84394644300202,0.0172384336106021,0.00884129244987925,0.00226699600309687,0.0017470068595006,0.00782694486403737,1
"111","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",1.03434992569214,1.06769904925617,0.739707657851306,0.677731883515486,1.01617418605125,1,0.739850690368811,1.00176778152816,1.06877694046672,0.0154090778940616,0.0091163025984112,0.00185150976029894,0.00175256983603745,0.00497312562354506,1
"112","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.935446597817118,0.96681849026489,0.760423065362301,0.701712433026449,0.973189834959119,1,0.760253356043797,0.985001829761759,0.930653650084645,0.01521347433037,0.00987525880828645,0.00256967381144698,0.00182568515372559,0.0057129979183496,1
"113","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",1.02322595955388,1.02812601768463,0.73430064902689,0.739144153363928,1.02136122372017,1,0.734215257931168,0.977543249722196,1.09019165912597,0.0249715330147332,0.0140379604739982,0.00224454914240517,0.00196574313773607,0.0067192887701314,1
"114","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.992133675894614,0.97369873294745,0.701430403412984,0.728188997157125,0.975967004061959,1,0.70142688890648,0.985543960050955,1.02858687008867,0.0160225484292819,0.00973774486217926,0.00168394760111754,0.00175675457010844,0.00616606918444896,1
"115","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.974702293582472,1.08061578054968,0.812435765225489,0.65979904504181,0.984526461004058,1,0.812507396817765,0.976490987013131,1.07270633310304,0.0175337833787659,0.0108634850560323,0.0025935116438602,0.00177104211239287,0.00464093840990922,1
"116","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",1.09195806483831,1.02851015604599,0.754253163435123,0.854972957880915,1.05924049407467,1,0.754261422136656,1.01859402103412,1.08887741620658,0.019033745862101,0.0140370557840297,0.00193022421122102,0.00182346611767696,0.00523447459579323,1
"117","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",1.00059556420986,1.06531533508421,0.742728367360446,0.629644585606069,0.941719724316032,1,0.74284495630829,1.03837292431915,0.998672700773467,0.0157504796364219,0.0109495255886761,0.00297156222339886,0.00185576349407344,0.0037880891759808,1
"118","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.725854114857705,0.853264320881687,0.712990521660013,0.455582408185865,0.919080657243356,1,0.70777996498219,0.92104826762174,0.837469231519567,0.0172320239194823,0.0117519697162951,0.00276536701713709,0.00213482941747977,0.00780521626546716,1
"119","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.926265589274976,0.955468305017488,0.765945319152027,0.725858849028103,1.02400865008929,1,0.765792434391189,1.00414361580972,0.953487422239767,0.0181128964092536,0.00950145715413443,0.00198309957094211,0.00184963819471698,0.00496369154096777,1
"120","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.922089527876945,0.958628941032918,0.762037546301116,0.714049855185613,0.950755292086293,1,0.762078213010201,0.995577466891887,0.95334270344022,0.0188815048874441,0.0091249553532181,0.0020561964558812,0.00184306852876139,0.00453595535466769,1
"121","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.945671303461025,0.925669092153718,0.727002134434684,0.754495941962557,0.935366640862617,1,0.726769833254331,0.972556830791436,0.968675376924367,0.0175369137315416,0.0100547601358806,0.00185862301938639,0.00181519544008582,0.00421754201961142,1
"122","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.85","0.95","normal","FALSE",0.864649644698802,0.967611747188543,0.760370826460935,0.615926106831809,0.990829123795323,1,0.76017682520237,0.980918718932956,0.952545597350076,0.0177965260734827,0.00961323536737956,0.00185815094042886,0.00174400200823094,0.00416812809739087,1
