"","n","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","sens","spec","outcome_model","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"var1mime1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00381400356212609,0.00490107384923045,0.00950808657222635,0.0028079163062308,0.00589467107099257,0.00698770840138823,0.00379194744209584,0.00764002484343994,0.00614322124766192,0.00635466707227326,0.00353035788339612,0.00665251204435894,0.00597370426025035,0.00590932364911815,0.00566772499704831,0.00252185137686233,0.00734306045334199,0.00448082984943078,0.00479434102641386,0.00721543292629081,0.00592986284570932,0.00420893114582034,0.00687106073783194,0.005733908499646,0.00565575210102092,0.0030091376255576,0.0117798635407898,0.00305047679045702,0.00539221147162793,0.00520782887488403,0.00322438622791344,0.00862678997005144,0.00382275000572466,0.00315170958060257,0.00484687356586372,0.00466558790819105,0.0078427072634256,0.00945051166233352,0.00840591580027637,0.00539094825956005,0.00412460768482066,0.00558724629274735,0.00408021786308041,0.00795311528646964,0.00722574384152931,0.00545996345484851,0.004483845591553,0.00451592495186268,0.00972516300160007,0.0096805430722499,0.00478517934770237,0.00573855244883534,0.00659390887868548,0.00767933970203986,0.00846125932108358,0.00463149239604736,0.00444314628995725,0.00508979750224434,0.00417639652243835,0.00768769089098374,0.00292410774522005,0.0109483371251338,0.00362234503987149,0.00615442109011334,0.00370953736820076,0.00456201345657115,0.00788110147373915,0.00833678369155893,0.00596463098244261,0.00308492620028209,0.00375559075568818,0.00517300867549425,0.00465758284865368,0.00490913995097144,0.00311652894198949,0.00416288836267738,0.0078021882443801,0.0090067038007464,0.00424021077231006,0.00356101718364358,0.00635731826264727,0.00564730558127421,0.00490100107062768,0.00589616827271997,0.00555533265400889,0.00621784792070701,0.00360795099812862,0.00551413348812174,0.00615595248624488,0.00800410155843611,0.00866933375726117,0.00304875702114324,0.00465372581091202,0.00513264767096664,0.0070470581488208,0.00344519895223125,0.0069135640841915,0.0059446214000202,0.00278017468882075,0.00799714146119896
"tau1mimeunc1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.774668721489493,0.785616206001115,0.835004075336064,0.831158903084314,0.738898030617379,0.767676577424277,0.879285825917833,0.826144325094852,0.843535804886488,0.855501720402811,0.801865447630104,0.859521977899239,0.882954618332002,0.846320127458237,0.857036109305092,0.821892830831009,0.822254587595089,0.810364488001663,0.792474703976239,0.792805420779428,0.738636500852949,0.868370354685457,0.903428014765529,0.744451686009541,0.790216472818928,0.86715230427579,0.826821085114361,0.855077799402264,0.736608735398488,0.821784625857237,0.830829345345481,0.866283704716414,0.769548847588948,0.891177603082173,0.75599900606915,0.806296589613424,0.762471209168248,0.843500621013039,0.905894930742023,0.751418540146624,0.866208130730672,0.813299032494817,0.904379469101312,0.741586033831222,0.820642378494078,0.749703987032259,0.735874345826381,0.850545991793166,0.701246621947294,0.822038683941481,0.875366881120087,0.829168650044271,0.781510930602741,0.928898137845722,0.741950409849866,0.81195394278166,0.836603963903158,0.814737035463783,0.928959273544225,0.777152371865466,0.80362426238416,0.80158573938668,0.814257430317685,0.786834018628887,0.888074417501666,0.820325144224168,0.8849808606126,0.843875802362388,0.820281866749966,0.799459100418737,0.816173975976398,0.793470297011381,0.786841490876683,0.76527116034653,0.76092128471848,0.854036705166112,0.799447444801009,0.817771657774403,0.786919726894123,0.852722560439353,0.8655783708448,0.727935201793527,0.825554184229179,0.751504088608516,0.77642153330754,0.884578255698224,0.806776914154779,0.773341061034912,0.824010454825708,0.843796880668054,0.756511055458752,0.82558577519763,0.787351682546063,0.854701511340218,0.800924866301897,0.89078325631389,0.80819410919868,0.831334123437987,0.839587084646801,0.80241709732265
"var1mimeunc1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00321126773673042,0.00278769061324418,0.00305784258446839,0.00623037912743377,0.00436868450356829,0.00308877619028731,0.00379751065306353,0.00865557303903351,0.00353025081551989,0.00337674222628902,0.003070152213134,0.00483822029670567,0.00389370049105813,0.00430657686500358,0.0041772902031024,0.00251547023041895,0.00373084222393918,0.00307207633014862,0.00330397704710766,0.00268824335387602,0.00557089279434454,0.00229052299511196,0.00535511257809693,0.00435555055772514,0.00453911261922076,0.0024033963243209,0.00389895607193257,0.00427759677495529,0.00487033332718108,0.00375303546923071,0.0027466935453817,0.00326580597919534,0.00251286868572219,0.0026489459369329,0.00312828850155354,0.00343861243192175,0.00800745195712635,0.00558502994191444,0.0042886455952783,0.00878653021215816,0.0022804401058516,0.00591237226892315,0.00327697580542199,0.00306567184150657,0.00412915334280691,0.00359501462571534,0.00516764461420265,0.00552281831083239,0.00822647891212674,0.00398174083618749,0.00414132612293298,0.00584850726334559,0.00336875543304168,0.00535595120738537,0.00287463875734695,0.00314621141330166,0.00288206301480878,0.00517995684864863,0.00285674842416669,0.0039069884844641,0.00332241725125432,0.00544225943406359,0.00363390546572612,0.00862616168569572,0.00261732732364125,0.00304683110945859,0.00320043208691623,0.00231807527407665,0.00280120496882941,0.0027017136376303,0.0040746894017232,0.00305812795207005,0.00543366978566339,0.00290223088858217,0.0035478612240005,0.00363042069592953,0.00314468554748575,0.00328682049426436,0.00334269241216297,0.00392032545754023,0.00235036596067661,0.00442832913459538,0.00536060535039042,0.00457522626621213,0.00446655742473067,0.00328567202288189,0.00408413097346172,0.00422133264367295,0.00292831797948191,0.00312700099134842,0.00754252116462835,0.00286408619165639,0.00390296965235592,0.00374924828898729,0.00458799055495018,0.00311220811090099,0.00463547231260564,0.00390056217346551,0.00216046533881278,0.00891900427786209
"tau1naive1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.841222860824346,0.874684780060048,0.902408154187816,0.927655827200824,0.845757624505225,0.818921671120724,0.944837264686143,0.912809035722099,0.940334066338213,0.900165366487316,0.891833522147533,0.973750020054602,0.942312441768172,0.907701128535724,0.957020992892176,0.856285645224254,0.901551083881053,0.884498902628787,0.882492945677719,0.870627127317458,0.838587606370459,0.917416842439608,0.950037113245314,0.845025328117813,0.856472990911087,0.905244887883302,0.896788923415806,0.891102401485906,0.84173127593692,0.909547770381479,0.863935742030075,0.924526163461596,0.800460816086898,0.934043008891359,0.862019515052063,0.862283361869545,0.904004541176804,0.883745506208575,0.95824858303919,0.860378565073441,0.910379793231676,0.921114072715035,0.93531587040263,0.925490181848735,0.870987200818182,0.850864764093685,0.854383181654585,0.932685839582491,0.850072101520994,0.981061657399886,0.907075204701441,0.920941949890701,0.853174121487525,1.01290189935577,0.809336560706007,0.875882565239916,0.910340608207779,0.857494326217575,0.947163923964165,0.830889910599848,0.853815242286233,0.855463328942285,0.865536986715949,0.880721028886707,0.956428635770129,0.879221748469881,0.925324791116871,0.875529339738417,0.887736092059308,0.828590014623313,0.887205881378697,0.866357540515386,0.868958455618561,0.836398130689967,0.877374384769714,0.876289036317404,0.874711765857465,0.859995667036384,0.826241679942799,0.901166635052429,0.920528348999211,0.818767858533126,0.898086983973239,0.842891823753984,0.858744656521777,0.942832942553149,0.884850510965557,0.828153606846154,0.900952923212642,0.940731049653162,0.868601459702015,0.899396734272442,0.900637062426721,0.903280861923833,0.846572436756311,0.978473459618067,0.886606638844933,0.880987713008162,0.900691288498919,0.883244200723457
"var1naive1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tau1oracle1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.947060611480071,0.99163964525884,1.01565350817502,0.996117627890006,0.994973242695072,0.979148488795886,1.03088724026861,1.01661376407093,1.06152429607114,1.05835232704863,1.01177768830199,1.07010479763096,1.00051992521387,0.983306832695959,1.05111793195755,1.011241460552,1.00101358015604,0.986869196837875,1.00662183894843,0.953183964653168,0.93182839732829,0.99630880417841,1.04727472803423,0.993026675774845,0.967507677865844,1.02615284279985,1.03561096834237,1.04152096182031,0.975519073031896,1.03002580856387,0.943679868532353,1.02741604375671,0.952356572124434,1.04448056534441,0.956606691395805,0.992473963481621,1.01429493207914,0.992374384497602,1.04083673947435,1.0043671287762,1.05747784676399,1.06521764046305,1.0295362177956,1.00443651835567,1.00970201189028,0.929721670853035,0.959795247658548,1.01135944772197,0.945938231618574,1.10213927448457,1.02761156244463,0.973109063677007,0.963634897268749,1.07354561649051,0.92547724165371,0.948667488379739,0.953927043062527,0.994921370509511,1.03497375661483,0.935329610000874,0.936931002913653,0.978036408309455,0.975545160455277,0.968813516759822,1.0589787788443,0.950424341750662,1.04723484417675,0.973395214731639,1.00270324977728,0.910311912824952,0.898464116861058,1.01878991438481,0.955385969766566,0.966658164220483,1.03010767043907,0.994586794586219,0.934549602180111,1.00994338516986,0.962447337815633,1.00265158214451,1.07541203289436,0.936578614576071,1.03567963334646,0.951712604420915,0.958509584633319,1.08327343770571,0.995205842745276,0.963421483072722,1.0392472911764,1.02214703047549,1.01612704539475,1.02167497938427,0.994630873795718,1.01898709911981,0.97427060686069,1.07720663720116,1.0283237321955,0.972226882274329,1.03085215421603,0.978891420561639
"var1oracle1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"var1hat.11","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"var1tilde.11","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00737020049349943,0.00648141349453519,0.00818260780219161,0.00625003949242337,0.00702653925042585,0.00761706695184236,0.00773353577679872,0.0074327694262302,0.00719167948827062,0.0078040517040954,0.00887443635172472,0.0105491922600585,0.00290859311714763,0.0102866011686362,0.00836129078776406,0.00539411881074188,0.00621212191517941,0.00643002116076171,0.00601074736865473,0.00691979404991066,0.00730717881999841,0.00551080469555711,0.01137329849455,0.00737034347985252,0.00902400892882397,0.00575174754065706,0.00672189927735707,0.00727432149555087,0.0106039574441909,0.0069804363902395,0.00676167971321176,0.00901061904486769,0.00806468257673977,0.00734149735808665,0.00623672516433896,0.00716141950009786,0.0180952013088781,0.00687629656781863,0.0095633922643126,0.00814443201547005,0.0069747087132654,0.00880118742736419,0.0101489033325434,-0.00301474644581203,0.00728038556203765,0.00654291212212065,0.0114648288313311,0.00607814508105738,0.00822857155394326,0.00918864902685211,0.0324429064990341,0.00761288992145717,0.00769257562224629,0.0152532362921776,0.00723463919119961,0.00453108568576677,0.00445624877478775,0.00942209906252848,0.00758351151939252,0.0081453269083226,0.00632511705523568,0.0099670959868977,0.00530706781517007,0.0112548411330022,0.00744883586357533,0.00644525584781844,0.00611873646936541,0.00536290084074512,0.00655851437136931,0.00699587676804151,0.00979694348599106,0.00695367998456573,0.00806179388817116,0.00564943030494071,0.011656706300076,0.0106299222382539,0.00828727091726715,0.00906632640715182,0.00695171568735876,0.00767603084400488,0.00818540563778083,0.0160886893465287,0.00731403171194966,0.00756283292979577,0.00981603458287653,0.00864298059528519,0.00822012340584915,0.0157748968203413,0.00854730958686879,0.00536582064293282,0.00913080765977061,0.00735754460746779,0.00967069275512759,0.00555594645256386,0.00668420571905925,0.00994946027102451,0.0290246535590251,0.00498126861396834,0.00655374092042051,0.0219187057844987
"var1oracle.11","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"var1naive.11","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"var1mime.11","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00381400356212609,0.00490107384923045,0.00950808657222635,0.0028079163062308,0.00589467107099257,0.00698770840138823,0.00379194744209584,0.00764002484343994,0.00614322124766192,0.00635466707227326,0.00353035788339612,0.00665251204435894,0.00597370426025035,0.00590932364911815,0.00566772499704831,0.00252185137686233,0.00734306045334199,0.00448082984943078,0.00479434102641386,0.00721543292629081,0.00592986284570932,0.00420893114582034,0.00687106073783194,0.005733908499646,0.00565575210102092,0.0030091376255576,0.0117798635407898,0.00305047679045702,0.00539221147162793,0.00520782887488403,0.00322438622791344,0.00862678997005144,0.00382275000572466,0.00315170958060257,0.00484687356586372,0.00466558790819105,0.0078427072634256,0.00945051166233352,0.00840591580027637,0.00539094825956005,0.00412460768482066,0.00558724629274735,0.00408021786308041,0.00795311528646964,0.00722574384152931,0.00545996345484851,0.004483845591553,0.00451592495186268,0.00972516300160007,0.0096805430722499,0.00478517934770237,0.00573855244883534,0.00659390887868548,0.00767933970203986,0.00846125932108358,0.00463149239604736,0.00444314628995725,0.00508979750224434,0.00417639652243835,0.00768769089098374,0.00292410774522005,0.0109483371251338,0.00362234503987149,0.00615442109011334,0.00370953736820076,0.00456201345657115,0.00788110147373915,0.00833678369155893,0.00596463098244261,0.00308492620028209,0.00375559075568818,0.00517300867549425,0.00465758284865368,0.00490913995097144,0.00311652894198949,0.00416288836267738,0.0078021882443801,0.0090067038007464,0.00424021077231006,0.00356101718364358,0.00635731826264727,0.00564730558127421,0.00490100107062768,0.00589616827271997,0.00555533265400889,0.00621784792070701,0.00360795099812862,0.00551413348812174,0.00615595248624488,0.00800410155843611,0.00866933375726117,0.00304875702114324,0.00465372581091202,0.00513264767096664,0.0070470581488208,0.00344519895223125,0.0069135640841915,0.0059446214000202,0.00278017468882075,0.00799714146119896
"var1mimeunc.11","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00321126773673042,0.00278769061324418,0.00305784258446839,0.00623037912743377,0.00436868450356829,0.00308877619028731,0.00379751065306353,0.00865557303903351,0.00353025081551989,0.00337674222628902,0.003070152213134,0.00483822029670567,0.00389370049105813,0.00430657686500358,0.0041772902031024,0.00251547023041895,0.00373084222393918,0.00307207633014862,0.00330397704710766,0.00268824335387602,0.00557089279434454,0.00229052299511196,0.00535511257809693,0.00435555055772514,0.00453911261922076,0.0024033963243209,0.00389895607193257,0.00427759677495529,0.00487033332718108,0.00375303546923071,0.0027466935453817,0.00326580597919534,0.00251286868572219,0.0026489459369329,0.00312828850155354,0.00343861243192175,0.00800745195712635,0.00558502994191444,0.0042886455952783,0.00878653021215816,0.0022804401058516,0.00591237226892315,0.00327697580542199,0.00306567184150657,0.00412915334280691,0.00359501462571534,0.00516764461420265,0.00552281831083239,0.00822647891212674,0.00398174083618749,0.00414132612293298,0.00584850726334559,0.00336875543304168,0.00535595120738537,0.00287463875734695,0.00314621141330166,0.00288206301480878,0.00517995684864863,0.00285674842416669,0.0039069884844641,0.00332241725125432,0.00544225943406359,0.00363390546572612,0.00862616168569572,0.00261732732364125,0.00304683110945859,0.00320043208691623,0.00231807527407665,0.00280120496882941,0.0027017136376303,0.0040746894017232,0.00305812795207005,0.00543366978566339,0.00290223088858217,0.0035478612240005,0.00363042069592953,0.00314468554748575,0.00328682049426436,0.00334269241216297,0.00392032545754023,0.00235036596067661,0.00442832913459538,0.00536060535039042,0.00457522626621213,0.00446655742473067,0.00328567202288189,0.00408413097346172,0.00422133264367295,0.00292831797948191,0.00312700099134842,0.00754252116462835,0.00286408619165639,0.00390296965235592,0.00374924828898729,0.00458799055495018,0.00311220811090099,0.00463547231260564,0.00390056217346551,0.00216046533881278,0.00891900427786209
"tau1hat2","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.06497739058932,0.909746522008249,1.34683879056411,1.00001653462266,0.744612487425426,0.932037208689149,0.92967557856774,0.928422946547324,0.950267485569755,0.994077856942819,0.905813245524822,0.801857136722367,1.12641319496813,1.15581709236052,1.2482974985871,1.08481783637565,0.884637346655942,0.883949959335851,1.10128327075355,1.06656314016548,1.01096571533823,0.748900145637112,0.963755649414022,1.04344524737379,1.09656680978035,1.1206862354798,1.12618785719355,0.939594319929095,0.743494898854722,0.709845885110462,0.70645344015532,1.1039979957344,0.852854525052364,1.23360327947196,1.08386154700109,0.864223716213052,0.750351075048879,1.03576510453324,1.04854069771916,1.20358013338437,1.17006484788482,1.16716222209245,0.86911408369362,0.837259450421434,0.94034544993857,1.01586704151356,1.03760721015934,0.98138310002693,0.961887839875423,0.814276409537411,0.979346378686914,1.1095484598894,1.33646514847948,0.764382300695289,1.10429511026826,1.07521993187924,1.13682914565365,1.06939741443914,0.938469797981205,1.1699562486982,1.22008523648294,1.12023333506545,1.00379032900566,0.957325987616355,1.04215531801092,1.14850730445536,0.899884639815248,0.800739054921751,0.988421425388757,0.910968570966029,1.0445896034702,0.82596402552177,1.16000024163316,0.750310192757581,0.985946912296547,0.880716505027631,1.01508847089826,0.945848012198889,0.988320654976842,0.906086424465072,1.29901267527531,1.21212745109788,0.905049543557947,0.952959032826149,0.707290833292663,1.03742281727584,0.881725897102625,0.762790341985411,0.701692319792408,0.83608151621794,1.11742807073758,1.11651616665042,1.10575300185615,0.92126181666775,1.13677093605738,1.02148972435547,1.03535272600684,1.18874804445783,0.764204496359789,1.00671625322528
"var1hat2","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tau1tilde2","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.10848579844621,1.0274167500608,1.09718304204923,0.921503319628905,0.917119903129752,1.0189974333619,0.986957870625041,1.06064796285073,0.955279702897353,1.08504507859075,0.927202794450457,1.03763235342465,1.10884071537511,1.13396263865391,1.16347868292892,1.01514038660069,0.784308791990043,0.884050687985401,0.969911523881507,1.00293973825076,1.21963157389842,0.985536672694304,0.911228826237915,0.92853995287567,1.12795838511362,1.0435554543703,1.10782599635077,0.93429799537989,0.895975109361251,0.876418229704145,0.890797740063315,1.00943954093198,0.931360317133962,1.17261023910155,0.991344729561278,0.934044415761468,0.808147704179979,1.05515403763623,1.00963753740406,1.0902018873676,0.973357508909561,1.05841509690891,1.01537881974075,0.993572849878198,1.02020253841943,0.986119899759237,1.06921228532903,0.995045409789517,0.913251627313838,0.849951696772066,0.908950232972336,1.05446978973327,1.15057109253525,0.965055705019128,1.03222759492041,0.824827915059675,1.11263189293228,1.04081496189552,1.01403055797033,1.19161730221422,1.01769800855809,1.02436082913763,0.942048019367309,0.951595571060036,1.01716871096316,1.21328610666392,0.952135762865162,0.959093098463997,0.908264730944629,0.956233118985325,1.09315230550778,0.999912881129574,1.18458449501563,0.910129237831601,0.93320720597522,0.966477699610241,0.930568126233392,1.03284259819686,1.12048783672608,0.923940110304399,0.902927011819471,1.16787539306977,1.01358467686516,0.98822795233477,0.80624217577836,1.13986917479542,0.930899645932328,0.827225318627106,1.02214951434213,0.979451185336209,1.00121344842023,1.06435939275663,1.11313952679469,1.01993805003393,1.0583425325667,0.980554602892136,0.986817503856075,1.06919966201114,0.942466518362017,1.04587570533092
"var1tilde2","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00617056596197286,0.0075166172435042,0.00704260581458645,0.0036344184100725,0.00436296001937785,0.0106595516502838,0.00805030851668311,0.00909782481814653,0.00812587771592526,0.00897814751800725,0.0106539551289989,0.00892026770319924,0.00634913340587693,0.0107865140196327,0.00848241520830468,0.00790998323272336,-0.00710807099752133,0.00600122044070149,0.00573704366601654,0.0076675231194756,0.0186042521566574,0.00793559006726515,0.00459771407003195,0.00511296380976163,0.00769550761972011,0.010259275126598,0.0140059120763967,0.00239609669050361,0.0106465432810403,0.0105422003185273,0.0123235169549838,0.00667294570731568,0.00801056147726495,0.0109411623460944,0.00465527088825995,0.00869515255758142,0.0101509305047466,0.0128212896045532,0.006964688631208,0.00537856210007224,0.00652146586949105,0.00832248103893322,0.0033981551583105,0.00499410533557275,0.00771750412126971,0.00678832911141267,0.00908661523478312,0.00921351141988798,0.0104589043538063,0.00540241230272647,0.00600440303208172,0.00699766985270168,0.00745913809310365,0.00787034036342969,0.0118828358741209,0.00346374124115708,0.0176355729670709,0.00890277155079613,0.00921629262143635,0.0122129527291574,0.0113384335673213,0.00735686769501267,0.00849988661782409,0.00468394251671136,0.0132782742952264,0.00893307387475644,0.00570810258401365,0.0087557374494773,0.00483602288289461,0.00394734430319291,0.00886772383974179,0.0042000215663262,0.00841711338749596,0.00699420459770827,0.00545150845881455,0.00640330862990007,0.00679817291651966,0.00872212156660757,0.00865671941832544,0.00706617789217477,-0.00556251285093545,0.0122642513931594,0.0142479392133798,0.00723260036539683,0.00681685036086194,0.00811204565167966,0.00953856762916621,0.010657657658518,-0.00606680699848254,0.0117445476253698,0.0070394643692498,0.0103522197634572,0.00790726399257804,0.00803708461536765,0.0133500426757672,0.00747892139976181,0.00990121003354949,0.00754276288164916,0.00557191246218481,0.0115768516579468
