"","n11","n22","sig13","sig23","sig_y3","basemu3","shift3","alphas3","betas3","tau3","gammas3","outcome_model4","n14","n24","sig14","sig24","sig_y4","basemu4","shift4","alphas4","betas5","tau5","gammas6","outcome_model6","n16","n27","sig18","sig28","sig_y8","basemu8","shift9","alphas9","betas9","tau9","gammas10","outcome_model10","n111","n211","sig111","sig212","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1rcal","tau1naive","tau1oracle"
"77","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.17860523585602,1.00617610867135,1.23374660891619,1.0386476261186,1.07793935478576,0.905544604490362,1.23934214562481,0.952118040325322
"78","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.795078809914154,0.973332584469516,0.913701690690114,1.16773321088353,1.16210202270644,1.04975557715211,0.93061818065551,1.05476090237728
"79","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.16021459744716,1.06837439448884,1.16952587581867,1.06416031186949,1.06355000027677,0.986056997231008,1.15921043827655,0.884465314041048
"80","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.906632311711385,0.951942631488508,0.963753500858491,1.04356366299641,1.02826104305584,0.972968050192287,0.964262464873131,0.945190317912086
"81","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.14586007589855,1.0431520180266,1.2349967470047,1.14866724581538,1.16063413927079,1.03243508508846,1.24146672997161,1.05943733216664
"82","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.845475861794964,0.915651638288619,0.951143285062293,1.0453195650324,0.974955338746203,0.991632821202544,0.946304425851759,0.932628543539581
"83","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.40742210227783,1.16210055336233,1.49774714789942,1.16404049653195,1.19456772615699,1.13528985873813,1.49925847949801,1.04033868086439
"84","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.33253253037649,1.15756924368042,1.3613127132184,1.1137414827861,1.14497145140899,1.05666610647039,1.35947956285345,0.995609452519318
"85","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.995445043041694,0.757139184433866,1.11089367069288,0.891812285105341,0.819558344726834,0.653337458890435,1.12379800578811,0.78067662462752
"86","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.18608342402905,0.976268176533796,1.23449256515989,1.00505159217718,1.07103586029026,0.985245133480991,1.23536435966961,0.869953732119517
"87","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.12987240032583,1.0160585876444,1.241654288971,1.06642347710339,1.00977132546269,0.942963206918165,1.24219270730632,0.937530199034026
"88","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.940362639155264,0.995035233802251,1.01526794788872,1.05776663956826,1.05142591648721,0.874003770225182,1.02328188823206,0.920919420218341
"89","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.38864904351491,1.31374610059059,1.38355526676216,1.25251245733354,1.23450954056309,1.233836450807,1.37942871638934,1.11109431408089
"90","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.03432109637869,0.941428911596153,1.28865727995525,1.16768641711256,0.935836714867036,1.05333222840546,1.28987090212869,1.09796804406125
"91","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.925689918947442,0.938264932062393,1.06878453379947,1.0679727486614,0.981544813153927,0.960679182439301,1.0596842583528,1.00166435429777
"92","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.31444253787637,1.09659812824443,1.33537754194409,1.07359251698506,1.09866977787538,0.902476230092777,1.33548988098555,0.999144074228509
"93","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.23454090474666,1.16624829170831,1.32969806557012,1.20960801615529,1.16977185104387,1.07694196506038,1.32544289404737,1.11470732140709
"94","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.975012188391597,0.903665488195346,1.19500329321126,1.10425479132784,1.06900952906228,0.980331031988497,1.19274438040816,0.94033165126178
"95","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.983639287919966,1.02988792868131,1.03230187291118,1.099247931296,1.06512139750864,0.92651730219306,1.01846104314964,1.07658260346468
"96","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.985405386916912,1.02576536317731,1.06525286224747,1.10095754373467,1.03372788011603,1.00251901708344,1.05907526584913,0.980735827971378
"97","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.963333404951744,1.22391850271179,0.876491707786298,1.18513823900761,1.10374884357685,1.06952148430488,0.986326243733034,1.16321089401671
"98","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.909510649176816,0.891263947201446,1.02493716274275,1.0071218993269,0.994623350215028,0.902470836994163,1.02880984799494,0.893490763553122
"99","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.619539486075663,0.838757131256949,0.809498801994701,1.08220103879748,0.949363753602541,0.945326023193785,0.802916355802052,1.07924459913097
"100","150","1500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.60144719840532,0.993521755016021,0.679351193958317,1.16159987860304,1.07576287679475,1.09678567180382,0.678887566968299,1.04593378467345
"101","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.13585698212952,0.981803285714747,1.27948566445725,1.07271957322193,1.05548386447233,0.96394148192669,1.28198060270308,0.948336193317472
"102","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.999430091725379,1.1557107978748,1.00692478566547,1.17711169616639,1.19952794438512,1.12482408256844,1.00715789629345,1.09880932844361
"103","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.672776101265879,0.996696765797113,0.742721125481587,1.09399598835645,0.980831522319688,0.963675348234321,0.737308758965709,1.01494533794723
"104","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.19454990651833,1.09291292180476,1.27049352979526,1.15395385806415,1.11023664489116,0.974652484962539,1.30314025260636,1.00496744862842
"105","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.720696854640574,1.09166495121847,0.774955997665425,1.21238750925556,1.13992894472798,1.15497770482195,0.776636143961565,1.10919352633206
"106","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.782429967015347,0.857444040321474,0.917491787715793,1.0562887735871,1.02906075384185,0.965442983103791,0.909762833717477,0.931615341328881
"107","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.990860436425155,1.13440276955594,1.0571008208474,1.20560238299653,1.1977522849794,1.04994439057017,1.0508232825593,1.05984577993525
"108","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.958365256100357,0.932183485264577,1.08394455923501,1.05943017630032,1.002696924129,0.985583766169538,1.07959662197113,0.9048146022358
"109","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.14301731102786,1.1058515246453,1.19033878872267,1.12124818818643,1.03918399643967,0.885144510234937,1.24131314197091,0.957257049379724
"110","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.940459198080356,1.05719029074719,1.02785401977562,1.17909944786609,1.07623980531313,1.03309045628616,1.02871786737063,1.11510386793095
"111","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.934703494589032,1.07599420857686,0.974069403132091,1.1370126250236,1.11898527268438,1.09489430891867,0.966583217488209,1.09073798310835
"112","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.08612080440034,0.904987871101727,1.25003930579784,1.04985478043377,1.10766484643313,0.981238773529315,1.24738074521723,0.981507114662231
"113","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.776091706944334,1.04061171922299,0.862092186268601,1.22425183203242,1.16725301302844,1.11986337354739,0.848965670771363,1.12708899334564
"114","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.903067665280755,0.828387751247565,1.31560300831065,1.01556339735283,0.985714219036727,0.875513698882182,1.31439216761207,0.917116367481187
"115","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.24044447792608,1.1545066416487,1.21399593831483,1.13316221094477,1.09038747434127,0.977183859163792,1.25775353858601,0.999356184734591
"116","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.706762559155678,0.796924546938351,1.00789347380497,1.12071410292781,1.04835436611201,0.96303980811742,1.00613849890013,1.01438333572341
"117","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.794084079794558,0.929296235168272,0.975798024582491,1.12592385413943,0.95900548642679,0.990046890854832,0.979042025944804,0.959278180452678
"118","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.04116822964944,0.960883912762968,1.23289634064526,1.19588691681614,1.06967968595032,1.06308377919151,1.2382008224445,1.0714602047407
"119","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.742115565805732,0.965291108121135,0.900671830104996,1.20349889941528,1.12260431840335,1.04346907387319,0.896241374121326,1.13552665373996
"120","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.06401581529869,1.06966568679201,1.19663201206605,1.23339343186432,1.16861522891877,1.18283664238862,1.17521779561905,1.15396158841842
"121","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.866790597805594,0.978528749484514,0.947915009463376,1.08708084476969,1.07514008642956,0.985282980301683,0.920578740968248,0.992980028694656
"122","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.649257921083515,0.909368993185594,0.887827995068515,1.0661023313912,0.919662488509681,0.920988562739016,0.803869587242117,0.96290618981124
"123","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.681174423986908,0.939882266069897,0.756336119816338,1.09993855516877,1.02956408962116,0.900759224862599,0.756567563788421,0.997883370935164
"124","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.27982892799461,1.01193878727981,1.57960621301316,1.08024699855972,0.956462940457539,0.836583566206887,1.6050722488081,0.958385103333409
"125","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.971929470574436,1.01164133199344,1.05749456940998,1.09527605174116,1.02534855025665,0.98888773404048,1.06233245379266,0.987725754083736
"126","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.685828643304255,0.749737974613915,0.941071948399764,1.0060405745789,0.971930900069621,0.877671866958689,0.941387344231984,0.909010834217346
"127","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.93251899371918,0.874515669318334,1.22426963514351,1.14061411996845,1.02798766279485,1.02318445016091,1.20855707821456,1.08384883579114
"128","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.02637152281837,0.956630234217017,1.1449813170302,1.06856455945592,1.06349603248073,0.874039259181897,1.14470689969316,0.933699683718556
"129","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.04163788260183,1.1504544528536,1.01126665328384,1.15436906094177,1.1798982150066,1.10464739056124,1.00925874685526,1.08596607480264
"130","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.779804948842258,0.977779794333326,0.889173960802238,1.13096255244185,1.06519934616135,1.01182363440152,0.886777498492913,1.08681840590738
"131","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.748024073690461,0.999016367724613,0.835388511090641,1.13754591666828,1.06560187911555,1.06643362294065,0.831480496032754,0.967956998588374
"132","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.1535563896386,1.09861213613113,1.13367378815736,1.0685349640947,1.08515929041309,1.00275251006272,1.13273297323161,0.990464237092354
"133","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.15573572466971,1.04221807353282,1.27168122935883,1.09121363690901,1.10410206683382,0.991230593733317,1.27395540216086,0.942372937419868
"134","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.14885631598679,0.964685200129169,1.32143372047687,1.08485632393077,1.02582414932273,0.963251391671482,1.32441033180839,0.936475870915822
"135","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.695271781960544,0.857716102321274,0.977318371791455,1.17317479238833,1.0709784802819,1.04840481247698,0.972387877179125,1.00522988783783
"136","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.840159051028526,0.907749275178196,1.02446355319842,1.13339780216641,1.06054476153964,1.02417830652791,1.05624134360652,0.966509180878323
"137","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.903287812810573,1.09736104116074,0.960092270158229,1.17206036506489,1.11640762083549,1.12150091756091,0.960107854846732,1.03428566513657
"138","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.20387888573199,1.03837271011819,1.28922257030676,1.0940000985743,1.1056455667942,0.986840391525211,1.27761267881907,0.963718731418943
"139","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.960155795732568,1.08973093147534,0.993668971886594,1.13521005255005,1.09926775516476,1.03333714668031,0.994607754825466,0.957672254657946
"140","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.1684960657925,1.0011698751301,1.3227172925615,1.12630270888878,1.08991637374277,0.995538004328306,1.3249634637682,0.978892848684312
"141","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.698939924413681,0.903786382634755,0.621434329763864,1.22250620912523,1.16345177082148,1.19012442672298,0.496450177150384,1.11827104265496
"142","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.18449317854477,0.918888594469651,1.37734097215177,1.13595699893306,1.04889612303725,1.01160048758697,1.38034649879084,1.01576263188204
"143","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.07515810639427,1.028589151515,1.20068527279166,1.13095154819735,1.08423581335372,1.00480086757577,1.20077847431389,1.03971330100296
"144","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.994069968982275,1.00461963968243,1.12528242343619,1.1301149773931,1.13360846884224,0.985967301418558,1.12732915824763,1.00412164268308
"145","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.08653839424145,1.06841100895773,1.14007472357662,1.12073311362097,1.11741729163605,1.10264940034361,1.14319437763203,1.03743191966222
"146","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.23131491760014,1.08780741672691,1.38122373227554,1.1878936985931,1.14532569849404,1.10261246367282,1.3800020103708,1.09493645238623
"147","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.03051197999734,1.03285522179766,1.16883444010121,1.16994829822476,1.08852664880408,1.04075425689742,1.16903350549029,1.03923561883992
"148","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.17826286816789,0.956246597978981,1.35884939610761,1.07116814937024,1.04335561509028,0.927714185538985,1.35759122029167,0.959407189799198
"149","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.868228264251473,1.00183355040281,0.919695998703438,1.121897423482,1.05221614731931,1.00298676432093,0.913998352630125,0.985064141748025
"150","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.03770724003491,1.07531255490231,1.04753866537564,1.12179429681531,1.00876946892126,0.928327387237881,1.06207715098635,0.990259310181811
"151","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.963998567851942,0.96213387727967,1.12683396379,1.0958390891911,1.04577071794847,0.982892717842203,1.11330165111838,1.05061114530823
"152","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.06215335108778,0.898244074498914,1.23741601217274,1.04151662029549,1.00498402404255,0.857499058225509,1.23976880366324,0.961623436729172
"153","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",0.6222807799136,0.867506686102398,0.812265226581129,1.04919657929886,0.945737623879955,0.909563673983614,0.79376559057928,0.902701653435746
"154","250","2500","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","normal",1.09755847238495,1.0634186997807,1.16479529040322,1.12505471971102,1.1542854394761,1.04977046379526,1.1648866521618,0.938971273575389
