"","n11","n22","sig13","sig23","sig_y3","basemu3","shift3","alphas3","betas3","tau3","gammas3","sig_u4","outcome_model4","n14","n24","sig14","sig24","sig_y4","basemu4","shift4","alphas5","betas5","tau6","gammas6","sig_u6","outcome_model7","n18","n28","sig18","sig28","sig_y9","basemu9","shift9","alphas9","betas10","tau10","gammas11","sig_u11","outcome_model11","n112","n213","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1rcal","tau1naive","tau1oracle"
"147","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.172308500511132,0.130593750827292,0.165523930816891,0.122034487487566,0.127448382000886,0.120077171792396,0.165646480633297,0.110150590360138
"148","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0679757641698652,0.109555279749635,0.0589144988295307,0.106493497117054,0.10956452775678,0.101109180501525,0.0617266321759265,0.0972667198343608
"149","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0730075119735553,0.099937509966702,0.0821088121856813,0.109238817343803,0.108289439991429,0.102142262262222,0.081005798394947,0.0985607601592806
"150","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.136078994530336,0.0911621952782316,0.153547817450644,0.10330497597909,0.111148248240172,0.0985568546391545,0.152542346944207,0.099499078436418
"151","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0454785211291907,0.0906872537674654,0.0562042520558919,0.109642499732179,0.102787386940667,0.105468142672177,0.0579206123413544,0.105857706324806
"152","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.122442750762272,0.110343794507114,0.119466340597758,0.103792860731812,0.108446692877832,0.101060147273937,0.119223230604675,0.0962564399353989
"153","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0517895505839124,0.118090322391418,0.047731432331186,0.108010307693262,0.100900817471775,0.101433759922103,0.0461456365912761,0.105706498560365
"154","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.116354112011072,0.0786170128522723,0.12879316819186,0.0884114251754912,0.0906921308374108,0.0846560006171524,0.127575949752859,0.0820514071053337
"155","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.127055830115259,0.123585516172274,0.14003913885094,0.138325811706208,0.136730347683619,0.137400631470188,0.13673527565179,0.134902640110729
"156","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0525226455027847,0.0796692342162215,0.0671327621767403,0.0959015919176764,0.0833635273963848,0.0923441124852745,0.0667235928619594,0.0943110610698706
"157","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.117417456241817,0.0983094300261811,0.133626553726304,0.112450423718446,0.10285898311206,0.104689344107666,0.133661243484594,0.10071425884182
"158","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.147489452790672,0.122116430106157,0.147276586637799,0.118695120505745,0.121322713087797,0.116075979263876,0.147872901369043,0.117104396854805
"159","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.113257265305015,0.108870705657576,0.125621388854945,0.118487625501511,0.112994259862767,0.115524228578891,0.123534522874449,0.116807997166077
"160","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0680414851716507,0.0833352542788384,0.103183789192311,0.114903816080349,0.107193473259367,0.111278652825315,0.102433076648723,0.11493276289347
"161","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.138701987662955,0.114953271415025,0.144970724585982,0.110338496903145,0.105602958459534,0.108879818784354,0.145213230370701,0.101986820697257
"162","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.09961561497428,0.129092485382248,0.084969288302549,0.126431473536123,0.126250896968223,0.124871293336495,0.0857160306306116,0.124309867478054
"163","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.107592654683848,0.100938474501481,0.116828738134606,0.105425401954509,0.0914912434503242,0.0996433729217862,0.113933943602128,0.100785329759278
"164","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.108987212149115,0.103632225950582,0.111403760938205,0.105961177240309,0.100869576743698,0.103972956296917,0.112501618294809,0.106782896721532
"165","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",-0.00668139058368869,0.0801230314200271,0.0137511090298448,0.126005706349328,0.098251913596773,0.124152970840647,0.0128310285340931,0.122881793760395
"166","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0486332557573908,0.118988404294103,0.052615142692726,0.12904231303659,0.126024978765676,0.124097103944455,0.0503331672018474,0.128267331219321
"167","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.104328517447846,0.124983828626839,0.104170421401874,0.131266678661953,0.127908576731343,0.131461573183302,0.10343597967417,0.130822581383247
"168","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.115448763995309,0.0966821137856372,0.127774545046996,0.101123136083637,0.100965664671944,0.0934615882531535,0.127016921469202,0.0957880665268205
"169","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0865507186391349,0.0985251898979725,0.0829480070753083,0.0981102863046143,0.100938132324465,0.0981364188782882,0.0824006753884889,0.0880002298791199
"170","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0674350007756799,0.123684972585493,0.0705960869488934,0.132680619875614,0.118636974533665,0.130931263342908,0.0704066935680649,0.130431438537544
"171","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.191246920932987,0.0853774495084718,0.192675454506003,0.0898955208687715,0.102339559608981,0.0834335587898569,0.19427916774446,0.0880178321153422
"172","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0657373717591749,0.0696939272956635,0.0971541615797453,0.100268151398092,0.0871232558322021,0.0919353664485453,0.095707678583307,0.0919064352290039
"173","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.195218362351456,0.106903471733888,0.189026722901834,0.0949755913482554,0.0992236281296771,0.0953452798693296,0.188450219016151,0.0878470995348627
"174","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.188473089305402,0.143241864772159,0.173061488277582,0.119277542279809,0.13754692491623,0.119051177120697,0.173090090004585,0.113781484273317
"175","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.124632676220069,0.129222939585319,0.110616761181856,0.118816139020148,0.122749313454238,0.117606885439985,0.112041040857405,0.115756917680828
"176","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.164115567168425,0.113531516563639,0.161917464623912,0.108102883935227,0.115818588088283,0.100866845474357,0.162553088827604,0.106025362419229
"177","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.143584743394884,0.103972419053624,0.144513029751453,0.100978292642277,0.109104645254759,0.0933272759450702,0.145104780907299,0.0902730381011587
"178","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.138047694992382,0.101299059378661,0.142613169212296,0.100890805985148,0.104200280070098,0.0885190709467256,0.137818605076406,0.0906459768840544
"179","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.126102232738886,0.0905656068510891,0.124771696680407,0.0888634598022667,0.088711410556797,0.0851787693322201,0.124589351766657,0.081105922072979
"180","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0185502929820983,0.0844908434908863,0.0303928864024474,0.107147063542236,0.0901328177471792,0.105486242033172,0.029791974134129,0.101474649543771
"181","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.129321379529914,0.123704771265498,0.132863887493427,0.131207327131482,0.128893689236511,0.129023665499279,0.134661515449037,0.123345131258074
"182","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0936567257507418,0.0884041272755067,0.10847783847604,0.101152185103542,0.0992564409270944,0.0975479411176738,0.10832887772501,0.101583145865352
"183","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0993699272920193,0.0998906200880386,0.124475243166109,0.124954765790894,0.104432299438326,0.119080578397029,0.12399559620649,0.118628273688839
"184","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.124672916979723,0.108703760560614,0.111705617976832,0.0924881026734673,0.10401605959228,0.0862481941290929,0.112515432095351,0.0868400336229145
"185","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.142591099679655,0.117967438026554,0.140929182153536,0.112326588683179,0.114867482276991,0.110637040924563,0.140925668185462,0.105372947107027
"186","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0586267089858503,0.103103226554589,0.0675667925716598,0.116820968960651,0.113598037757904,0.110313680446601,0.0669988724516494,0.112267381277528
"187","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.153929053660823,0.124079150878049,0.156775441812683,0.124547262664561,0.126432409696875,0.121473151570285,0.156775530660477,0.126182253443505
"188","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.118101994212273,0.112959178161226,0.127066268908587,0.123340439414603,0.122306895840342,0.121516386595997,0.128422897254521,0.119002546562724
"189","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.179822440983585,0.102147474767618,0.189222739697622,0.106491270939949,0.101878777986135,0.104785973021873,0.190929863433223,0.099300793831661
"190","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.225846767189069,0.138054123105034,0.223743758956375,0.129073554874896,0.143322019495024,0.128468695989596,0.228395525950612,0.120432231567046
"191","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.119414681776196,0.119392954944278,0.127268204699695,0.12698091753765,0.121223274799348,0.120770879481314,0.126858149012252,0.124494998410561
"192","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0683613404441056,0.0830347070353323,0.086958790411053,0.108409965597469,0.0926067745875349,0.105658164627615,0.0859557649913519,0.100721217547435
"193","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.156831031828975,0.0937465678692838,0.161046703516761,0.0967503268934402,0.103362249110905,0.0920643378987017,0.162618566407924,0.0966030341948503
"194","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.200307570636994,0.131268740757818,0.198203585967881,0.122593383851787,0.126039063677277,0.124133703079246,0.198834809814644,0.114431316964124
"195","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.208235363054826,0.134716833556632,0.206870486340462,0.114135835896152,0.117639608155124,0.107666070665172,0.206329414057645,0.11176511650073
"196","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.135538760541473,0.0871803971541107,0.152029577925218,0.0964879012116043,0.100021033566671,0.0884727501952431,0.148174445202481,0.0889874030141635
"197","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0998902305877974,0.120859364980332,0.0974858548299428,0.120905707067467,0.120362797795124,0.118415826436763,0.0972016268435998,0.116096250430634
"198","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.0439492823491684,0.0922955931448802,0.0564568714335506,0.108214476572332,0.103528717433337,0.104663730918656,0.0571798100553728,0.104730154305561
"199","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.190467224880534,0.0788577230515573,0.213521287222625,0.102977847677882,0.101530686296229,0.0986538092917661,0.213634502433946,0.0952128378961575
"200","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.5","binary",0.00707997911428649,0.0800128928912668,0.0179053755273044,0.102404826757862,0.0870494476536924,0.0973260632233336,0.0191436162617502,0.101737423913619
"201","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.132124058437805,0.126379326367532,0.125958553349759,0.120272060029962,0.117291255870075,0.106875053783342,0.125754846407306,0.110124077655011
"202","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0796719379997064,0.0997721944659597,0.0951216641190612,0.113886749344534,0.0950671490398386,0.101250857822268,0.0944075764047873,0.110105573879544
"203","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0355658252969353,0.0915647376680738,0.0770790405877964,0.140092879527691,0.111280911129276,0.125985798244057,0.0770799377356002,0.128248148859085
"204","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.133954818925325,0.0819465066460447,0.138312691133055,0.088376016268403,0.0833845332365464,0.0796083260711566,0.138500520858858,0.0839382705846472
"205","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0310057659173733,0.108809398795336,0.0568382984510984,0.136262031942878,0.117246589978806,0.129331482421094,0.0549689756540884,0.119053781327102
"206","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.14168994391983,0.109381313737312,0.15325205577336,0.116531403274603,0.106764565313625,0.106933139577584,0.153157780813353,0.112933852077533
"207","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.113914820402038,0.105081711032957,0.106263677995326,0.0972876195120652,0.0995221598180749,0.0897458676667318,0.10566834309364,0.0848969640276789
"208","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.100071896217591,0.0856607089057558,0.134608277418092,0.119694115111019,0.116514353861237,0.108377726802899,0.133086669155595,0.104556732024847
"209","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.128665248032614,0.115396717369483,0.1377719638132,0.120578829839357,0.115808142324248,0.105600002052041,0.138320419588932,0.11405881481567
"210","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.110126528045823,0.100600494124564,0.122807895075285,0.106915812754635,0.100348190314849,0.103984526430923,0.120113958139037,0.0916859746018122
"211","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.1215793517408,0.0850965992998625,0.133291608248169,0.0951818873203089,0.0862202523670187,0.0884276738198965,0.134493112671765,0.082294038475595
"212","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0442962619680255,0.10415366887635,0.0473499433094395,0.115981704046581,0.10183525970673,0.111028745863432,0.0475338674015449,0.109538497462312
"213","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.11730412094459,0.127444230300687,0.112505267353101,0.125531330946334,0.12232565656097,0.117722854248031,0.112848677525796,0.1057069482675
"214","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.162172942179666,0.109773058906143,0.173653443366007,0.123237309678479,0.114765727012008,0.119358446726229,0.171887337755077,0.110264442045675
"215","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0788561199432784,0.0974764975215914,0.0986066806927732,0.11877939820315,0.097137236327717,0.103129184194964,0.100320921830983,0.111627001027734
"216","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.108584642743207,0.105009302005798,0.0889317624532893,0.0838497206465844,0.099899604116628,0.0636070852855504,0.0873068244981634,0.0769563896315949
"217","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.122171963127122,0.0686762514003061,0.142981259535437,0.0874469784838912,0.0868401541032785,0.0783892069879393,0.143356560774369,0.0865438876427888
"218","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0706446918760785,0.121945332967236,0.0641181765937727,0.119008863576403,0.121103294087474,0.109962361191837,0.0648462325113282,0.111247867656696
"219","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0943616155874747,0.0918603680008251,0.102082488370987,0.098958560442285,0.0937091378645976,0.0884169012189829,0.102138104236789,0.088455143381146
"220","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.178717277367493,0.105714360924068,0.18109691797665,0.0972292200901977,0.106749310314003,0.0887327016266418,0.180345976366342,0.0894612482060854
"221","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.105030717518319,0.113882695625325,0.0875154466218414,0.0972735928386221,0.104016730343644,0.0893599914497395,0.0877653326654455,0.0888486233131169
