"","n1","n2","sig11","sig12","sig13","sig14","sig15","sig16","sig17","sig18","sig19","sig21","sig22","sig23","sig24","sig25","sig26","sig27","sig28","sig29","sig_y1","sig_y2","basemu1","basemu2","basemu3","shift","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau1","tau2","gammas1","gammas2","gammas3","sens","spec","outcome_model","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle"
"67","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.832698610761792,0.895944983874965,0.68079295086278,0.774023513403679,1.07224778741032,0.621872502241253,0.681052056920701,1.06470096204864
"68","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.02017580345679,0.989358154782547,0.732883570569638,0.673767643600432,0.954733497465385,0.569404524157416,0.733727635087642,0.999122478982832
"69","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.03128489841439,1.03014149763374,0.746117980255431,0.744218595017722,1.0702545668445,0.651878102408659,0.745163110685644,0.998753853782268
"70","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.32263023009004,1.26206998169567,0.832602605738182,0.694074159717921,1.17049463059598,0.562474267832317,0.833754139761801,1.01193749442579
"71","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.2298275874968,1.22830833120213,0.695349718267628,0.693976608431568,1.10501281987319,0.538576944428925,0.697700733659601,0.975772517536027
"72","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.896032418174806,0.938962513662861,0.611039083793583,0.676386027943186,1.07194056247568,0.553258640775553,0.613315108815746,0.968180519224068
"73","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.02360864554493,1.04400133042835,0.657123542704473,0.669032428798194,1.04716373256757,0.581745059851644,0.656509043612062,0.975527462792095
"74","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.17897742648793,1.14922766138764,0.792477071245924,0.727889910450686,1.0728283167698,0.605562925637817,0.792442003199378,0.986601002178763
"75","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.576576785078377,0.705535193055434,0.285549979014432,0.665677827921975,0.89628602685529,0.491414418718022,0.284711574939321,0.938822949148279
"76","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.21264981025838,1.18855300259955,0.794899871202014,0.745158109270875,1.1204700708645,0.580276105002867,0.794811965610374,1.07287976665707
"77","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.06085035986134,0.998046816005719,0.854273344198479,0.739221306922784,0.914188927392706,0.657078017891978,0.849802255349915,0.980439664962773
"78","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.912029671015048,0.856744368751087,0.798601805870197,0.716618327514878,0.922019406571492,0.607257386438533,0.797934928715788,0.976436957776682
"79","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.09884639133176,1.08264243587354,0.792161878228476,0.766196027838612,1.08966376630229,0.674448114438429,0.792843571216922,1.01920073568844
"80","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.574904050768799,0.597222798809801,0.602380190188211,0.635905557732924,0.870717579574705,0.53016166941029,0.601494724843148,0.904992225382388
"81","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.1685248754601,1.12749821313832,0.764744972716465,0.692177154515395,1.15644188368209,0.506113212678153,0.759832842885042,0.993214648337926
"82","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.08711614290939,0.993061704270133,0.814154822363809,0.662618446926929,0.970579431805519,0.538285839263187,0.814255372862637,0.965896809881907
"83","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.96892465472232,0.923710950892326,0.675276226804328,0.720813768224931,1.10921677498355,0.592784398863489,0.67395199818618,0.975734287082526
"84","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.03682916624651,1.08632327142749,0.558449243060295,0.678739815252198,1.04368200995956,0.505906884123479,0.559391067655324,1.01185368076455
"85","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.92174495801156,0.903406255829294,0.747897240565139,0.71487961385552,0.931355429660854,0.580442586670554,0.747145579280984,1.04917549915166
"86","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.15501464284727,0.992914440219615,0.981721657109775,0.713163193416493,0.988957960041636,0.595290425823599,0.98104146639931,1.00680076340571
"87","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.09332571300065,0.960148148370625,0.904132381852073,0.645497818454844,1.01454633500456,0.567439055272564,0.905117477690069,0.979346347852334
"88","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.00249023992097,0.963849251169285,0.706964564032583,0.626652187118572,0.926067250387193,0.532390884037268,0.708079977031638,0.893171426808415
"89","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.912257040065998,0.89889381391594,0.643625062206319,0.618937029549172,0.921391183043269,0.541575744286075,0.645029521350935,0.945348226680265
"90","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.773291042519805,0.930326353589399,0.579419783453963,0.721490122398429,0.99343468809481,0.58284290974425,0.580059994755054,0.97595128573505
"91","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.785804991250706,0.773622088380142,0.737187262852571,0.714681374291692,0.960853355303286,0.536797608545252,0.744164182759505,0.98662208705544
"92","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.846129521158103,0.932439081384264,0.495771740539487,0.734548553188854,0.971542407878904,0.592812814983314,0.496097224810045,1.01316400452859
"93","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.955968673572023,0.967048412234245,0.631863790697768,0.650100284538851,1.0274211696533,0.515178069741551,0.632619998581687,0.958185137493592
"94","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.06883820266557,1.01671725172617,0.829145905455916,0.753267379607875,0.994875619334175,0.632635469407922,0.830665244905419,0.960959418597293
"95","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.942818065534284,0.99019826975841,0.697854284092471,0.807276742260739,0.971274443416417,0.591422852414692,0.698575338201607,1.09891394736665
"96","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.995927227274811,0.87200059049144,0.806375505501142,0.629514252349699,0.892375861990325,0.515878843461984,0.806924550923136,0.940630522819378
"97","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.00100818611721,0.989361195429579,0.701945880959237,0.680497200925091,0.941428951612403,0.528947766643902,0.702486927338869,0.972146991957584
"98","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.783260485898291,0.817948122769119,0.657294321937153,0.701929814028567,0.837309815418476,0.576970166945491,0.657936819879598,0.908404140453469
"99","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.21732994273766,1.18640182084613,0.819149260571165,0.755404110316049,1.06996977381091,0.62032741242967,0.818841480444303,0.997422465490751
"100","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.921776425611523,0.914035488496944,0.790604131997817,0.770869684129972,0.931283336562614,0.63339635789859,0.791544455725509,1.054569199526
"101","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.860720826416929,0.899846815789303,0.697268554964755,0.751172634998133,0.951373192485111,0.683990050312539,0.701859715444675,0.975424300873211
"102","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.06348848444044,1.06877244770997,0.772558917256946,0.789000202122001,1.1122226000806,0.750606368681895,0.775455306378487,1.04861839356467
"103","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.09969173848312,1.05611867049099,0.827665781988375,0.768375390937725,1.02993770502551,0.710255704868131,0.828819975405556,1.00750035184646
"104","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.20026570048207,1.03733710871643,1.01668178440133,0.722313764927516,0.941502859666272,0.593808289573602,1.01753115013294,1.01301337923053
"105","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.952914164851945,0.889671088071011,0.781204929627676,0.779839935040604,1.01577727905821,0.599733873342027,0.779030763671135,0.960318836948461
"106","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.91002051941871,0.959097355119494,0.765704089568428,0.840140977906538,0.936788497105246,0.65793725894455,0.76958927916776,1.0416300254804
"107","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.04045569349527,0.977830079876972,0.898830512027784,0.818915004635645,0.925318402587034,0.706448144394263,0.895968006358808,0.966624799118885
"108","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.06074361026437,1.0835047568395,0.725425903750976,0.745318789323684,1.10276295703363,0.692369479089156,0.726501350509225,1.01617489750405
"109","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.07254572780735,1.09813849738259,0.708777359091115,0.742634333348046,1.05012715925282,0.638466419102964,0.706991589968717,1.00618792020087
"110","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.854610890759783,0.999383766908056,0.561888401965658,0.777414881718931,0.986912335177331,0.615415383984951,0.562171167170932,1.00721092105055
"111","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.982825347834716,0.891604897916568,0.904231624335283,0.750558063801914,0.865630369184642,0.621649435488707,0.896264744726102,0.982891083445852
"112","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.886272029856445,0.977202288940336,0.621599079942786,0.764343956892645,0.934640139794644,0.637604350924501,0.623036025592996,1.00827227520074
"113","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.21918623417205,1.11393409009531,0.930074571050025,0.755763912302619,1.14897543338752,0.674940609034694,0.929302609819242,0.960768091620572
"114","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.14580492540983,1.13662191616706,0.710238190784401,0.692364905025235,0.991999368362368,0.637029506061157,0.711020866632707,0.93557834860764
"115","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.0039766739307,1.05155190450321,0.741554964704972,0.805937714093613,0.999566428313624,0.684545561499416,0.740273416669836,1.04482566531601
"116","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.975041812975649,1.00149378603574,0.735961694393127,0.795827862430168,1.09137724845496,0.641800890202338,0.731998327329413,1.00980229663582
"117","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.838722360874796,0.831975840442481,0.721447223733246,0.711876911878048,0.986852908424577,0.58960746769216,0.72022132164193,1.00318200768028
"118","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.25088291102887,1.15685264525757,0.962800406502586,0.760190410811717,1.07038111108672,0.652209859187728,0.959898955360565,0.974043458487231
"119","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.816840774391181,0.897812058711596,0.628587201502654,0.752838310512515,0.9810382242731,0.663835728241008,0.627799189082285,1.0003091984348
"120","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.903028413593519,0.911316447428077,0.712948336161067,0.722622464130045,0.966968210308387,0.631495896830923,0.712634280990213,1.04599940444021
"121","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.11896504063329,1.16929845211064,0.795962995035063,0.82643171562555,1.15232249261129,0.705005199736644,0.801993394199112,1.01705935840386
"122","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.914931147084073,0.880897572848799,0.840527174476962,0.801928314328399,1.04077044688182,0.663729799804289,0.847147181391946,1.07877847393744
"123","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.974459713330392,1.01969835440447,0.686166203781675,0.755869002875048,1.03985158481563,0.656007820599925,0.687634292620028,0.968027780189336
"124","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.21631721348891,1.11805018257725,0.938303444061138,0.751838080025431,0.98111958888113,0.65635755663073,0.937332201563172,0.999943832473194
"125","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.23883677686483,1.23541703096127,0.728223292144391,0.748839744082734,1.212552559638,0.596269602567938,0.72854743571156,1.00335400158095
"126","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.0412888534809,0.995709929328692,0.856229761484448,0.777764946174058,0.998292813030261,0.669614764957252,0.857365210269477,0.997268868565952
"127","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.09001940599119,0.939029346797705,0.98211620250774,0.774377687159043,0.935521912952258,0.647103021250458,0.982695549365441,1.08053219704326
"128","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.00913666458257,1.15284158435121,0.581185509160136,0.859995789271607,1.21276343688628,0.737226439329675,0.576708236505001,1.06832549124277
"129","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.829886746056522,0.936049975226217,0.654392537396986,0.790804160546057,0.931224919799599,0.634980457797487,0.652637340837886,1.03454480324986
"130","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.894977214288727,0.865690995010757,0.772115661981404,0.737621025042156,0.857007541966263,0.694803465931777,0.773448318022732,1.03877345466227
"131","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.3490825231057,1.21072625758206,1.04693542152014,0.813064857377973,1.22248301931059,0.707305426412219,1.04742118046291,1.11106578194918
"132","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.09737670953014,1.07253258392971,0.797875840719726,0.755395566306985,1.05515065664498,0.674480795232212,0.801134186161337,1.06426701600877
"133","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.897153268963541,0.871968255643314,0.771755407619478,0.734945788894428,0.836343760683256,0.657607270132552,0.772202606046809,1.03956305358088
